ADEP,ADES,period,flight_count,delayed_over_15_count,median_arrival_delay_min,scope_id,route,delay_over_15_pct
EDDF,EDDP,2022-12,134,9,-3.2,all_flights,EDDF → EDDP,6.7164
EDDF,EFHK,2022-03,131,8,2.8667,all_flights,EDDF → EFHK,6.1069
EDDF,EFHK,2022-06,133,10,3.5,all_flights,EDDF → EFHK,7.5188
EDDF,EFHK,2022-09,123,24,6.3333,all_flights,EDDF → EFHK,19.5122
EDDF,EFHK,2022-12,137,59,11.7167,all_flights,EDDF → EFHK,43.0657
EDDF,EGLC,2022-03,119,14,2.9333,all_flights,EDDF → EGLC,11.7647
EDDF,EGLC,2022-06,144,22,4.85,all_flights,EDDF → EGLC,15.2778
EDDF,EGLC,2022-09,150,23,5.6083,all_flights,EDDF → EGLC,15.3333
EDDF,EGLC,2022-12,139,28,3.6167,all_flights,EDDF → EGLC,20.1439
EDDF,EGLL,2022-03,291,54,7.9333,all_flights,EDDF → EGLL,18.5567
EDDF,EGLL,2022-06,405,170,12.85,all_flights,EDDF → EGLL,41.9753
EDDF,EGLL,2022-09,337,146,12.95,all_flights,EDDF → EGLL,43.3234
EDDF,EGLL,2022-12,448,257,17.7583,all_flights,EDDF → EGLL,57.3661
EDDF,EHAM,2022-03,223,17,1.5333,all_flights,EDDF → EHAM,7.6233
EDDF,EHAM,2022-06,279,62,5.95,all_flights,EDDF → EHAM,22.2222
EDDF,EHAM,2022-09,212,39,6.4083,all_flights,EDDF → EHAM,18.3962
EDDF,EHAM,2022-12,290,54,5.125,all_flights,EDDF → EHAM,18.6207
EDDF,EIDW,2022-03,190,15,1.7083,all_flights,EDDF → EIDW,7.8947
EDDF,EIDW,2022-06,178,39,7.4333,all_flights,EDDF → EIDW,21.9101
EDDF,EIDW,2022-09,145,35,7.0667,all_flights,EDDF → EIDW,24.1379
EDDF,EIDW,2022-12,165,46,9.55,all_flights,EDDF → EIDW,27.8788
EDDF,EKCH,2022-03,136,6,3.725,all_flights,EDDF → EKCH,4.4118
EDDF,EKCH,2022-06,163,28,5.05,all_flights,EDDF → EKCH,17.1779
EDDF,EKCH,2022-09,144,28,7.05,all_flights,EDDF → EKCH,19.4444
EDDF,EKCH,2022-12,155,25,1.5333,all_flights,EDDF → EKCH,16.129
EDDF,ENGM,2022-03,109,6,2.4833,all_flights,EDDF → ENGM,5.5046
EDDF,ENGM,2022-06,152,14,4.0333,all_flights,EDDF → ENGM,9.2105
EDDF,ENGM,2022-09,116,20,5.9583,all_flights,EDDF → ENGM,17.2414
EDDF,ENGM,2022-12,131,29,5.3333,all_flights,EDDF → ENGM,22.1374
EDDF,EPWA,2022-03,135,5,-1.7,all_flights,EDDF → EPWA,3.7037
EDDF,EPWA,2022-06,195,15,-0.9667,all_flights,EDDF → EPWA,7.6923
EDDF,EPWA,2022-09,157,10,1.3333,all_flights,EDDF → EPWA,6.3694
EDDF,EPWA,2022-12,164,17,-0.45,all_flights,EDDF → EPWA,10.3659
EDDF,ESSA,2022-03,113,12,4.15,all_flights,EDDF → ESSA,10.6195
EDDF,ESSA,2022-06,176,33,6.275,all_flights,EDDF → ESSA,18.75
EDDF,ESSA,2022-09,137,24,7.0,all_flights,EDDF → ESSA,17.5182
EDDF,ESSA,2022-12,140,39,7.2333,all_flights,EDDF → ESSA,27.8571
EDDF,KJFK,2022-03,106,24,6.325,all_flights,EDDF → KJFK,22.6415
EDDF,KJFK,2022-06,166,68,11.5917,all_flights,EDDF → KJFK,40.9639
EDDF,KJFK,2022-09,156,70,13.3,all_flights,EDDF → KJFK,44.8718
EDDF,KJFK,2022-12,142,70,14.1,all_flights,EDDF → KJFK,49.2958
EDDF,KORD,2022-03,160,21,3.6,all_flights,EDDF → KORD,13.125
EDDF,KORD,2022-06,149,60,10.3667,all_flights,EDDF → KORD,40.2685
EDDF,KORD,2022-09,168,49,8.8667,all_flights,EDDF → KORD,29.1667
EDDF,KORD,2022-12,136,69,15.2,all_flights,EDDF → KORD,50.7353
EDDF,LDZA,2022-03,124,6,2.9417,all_flights,EDDF → LDZA,4.8387
EDDF,LDZA,2022-06,136,28,6.3917,all_flights,EDDF → LDZA,20.5882
EDDF,LDZA,2022-09,126,24,8.225,all_flights,EDDF → LDZA,19.0476
EDDF,LDZA,2022-12,134,38,8.575,all_flights,EDDF → LDZA,28.3582
EDDF,LEBL,2022-03,153,18,5.25,all_flights,EDDF → LEBL,11.7647
EDDF,LEBL,2022-06,236,54,6.2583,all_flights,EDDF → LEBL,22.8814
EDDF,LEBL,2022-09,197,38,7.55,all_flights,EDDF → LEBL,19.2893
EDDF,LEBL,2022-12,191,28,5.65,all_flights,EDDF → LEBL,14.6597
EDDF,LEMD,2022-03,234,19,3.1083,all_flights,EDDF → LEMD,8.1197
EDDF,LEMD,2022-06,285,61,6.55,all_flights,EDDF → LEMD,21.4035
EDDF,LEMD,2022-09,247,59,8.25,all_flights,EDDF → LEMD,23.8866
EDDF,LEMD,2022-12,268,83,8.4,all_flights,EDDF → LEMD,30.9701
EDDF,LEPA,2022-03,131,27,5.5833,all_flights,EDDF → LEPA,20.6107
EDDF,LEPA,2022-06,289,72,6.0333,all_flights,EDDF → LEPA,24.9135
EDDF,LEPA,2022-09,299,82,8.3833,all_flights,EDDF → LEPA,27.4247
EDDF,LEPA,2022-12,66,4,2.675,all_flights,EDDF → LEPA,6.0606
EDDF,LFPG,2022-03,310,30,2.6083,all_flights,EDDF → LFPG,9.6774
EDDF,LFPG,2022-06,314,118,11.5583,all_flights,EDDF → LFPG,37.5796
EDDF,LFPG,2022-09,300,93,9.75,all_flights,EDDF → LFPG,31.0
EDDF,LFPG,2022-12,303,90,9.55,all_flights,EDDF → LFPG,29.703
EDDF,LIMC,2022-03,133,0,-11.3,all_flights,EDDF → LIMC,0.0
EDDF,LIMC,2022-06,169,17,-2.4667,all_flights,EDDF → LIMC,10.0592
EDDF,LIMC,2022-09,162,8,-3.2833,all_flights,EDDF → LIMC,4.9383
EDDF,LIMC,2022-12,125,13,-1.85,all_flights,EDDF → LIMC,10.4
EDDF,LIML,2022-03,182,8,2.4333,all_flights,EDDF → LIML,4.3956
EDDF,LIML,2022-06,201,53,8.6833,all_flights,EDDF → LIML,26.3682
EDDF,LIML,2022-09,187,48,8.5833,all_flights,EDDF → LIML,25.6684
EDDF,LIML,2022-12,207,42,6.2833,all_flights,EDDF → LIML,20.2899
EDDF,LIRF,2022-03,128,2,-5.275,all_flights,EDDF → LIRF,1.5625
EDDF,LIRF,2022-06,177,23,0.1167,all_flights,EDDF → LIRF,12.9944
EDDF,LIRF,2022-09,147,14,-0.4667,all_flights,EDDF → LIRF,9.5238
EDDF,LIRF,2022-12,104,15,-0.3833,all_flights,EDDF → LIRF,14.4231
EDDF,LOWW,2022-03,225,15,3.8833,all_flights,EDDF → LOWW,6.6667
EDDF,LOWW,2022-06,261,63,7.5,all_flights,EDDF → LOWW,24.1379
EDDF,LOWW,2022-09,265,55,8.05,all_flights,EDDF → LOWW,20.7547
EDDF,LOWW,2022-12,259,78,8.75,all_flights,EDDF → LOWW,30.1158
EDDF,LPPT,2022-03,166,42,8.175,all_flights,EDDF → LPPT,25.3012
EDDF,LPPT,2022-06,209,91,13.0167,all_flights,EDDF → LPPT,43.5407
EDDF,LPPT,2022-09,188,76,12.3417,all_flights,EDDF → LPPT,40.4255
EDDF,LPPT,2022-12,164,68,11.9417,all_flights,EDDF → LPPT,41.4634
EDDF,LSGG,2022-03,160,10,2.1,all_flights,EDDF → LSGG,6.25
EDDF,LSGG,2022-06,151,17,4.1167,all_flights,EDDF → LSGG,11.2583
EDDF,LSGG,2022-09,162,9,3.6667,all_flights,EDDF → LSGG,5.5556
EDDF,LSGG,2022-12,157,19,2.5833,all_flights,EDDF → LSGG,12.1019
EDDF,LSZH,2022-03,211,12,-2.5333,all_flights,EDDF → LSZH,5.6872
EDDF,LSZH,2022-06,182,27,2.5833,all_flights,EDDF → LSZH,14.8352
EDDF,LSZH,2022-09,188,20,0.2583,all_flights,EDDF → LSZH,10.6383
EDDF,LSZH,2022-12,205,29,1.6333,all_flights,EDDF → LSZH,14.1463
EDDF,LTFM,2022-03,164,19,-0.8917,all_flights,EDDF → LTFM,11.5854
EDDF,LTFM,2022-06,262,44,4.3083,all_flights,EDDF → LTFM,16.7939
EDDF,LTFM,2022-09,240,38,4.8,all_flights,EDDF → LTFM,15.8333
EDDF,LTFM,2022-12,199,44,4.6333,all_flights,EDDF → LTFM,22.1106
EDDF,RKSI,2022-03,104,18,4.25,all_flights,EDDF → RKSI,17.3077
EDDF,RKSI,2022-06,147,52,9.4833,all_flights,EDDF → RKSI,35.3741
EDDF,RKSI,2022-09,164,50,9.9917,all_flights,EDDF → RKSI,30.4878
EDDF,RKSI,2022-12,144,52,10.5833,all_flights,EDDF → RKSI,36.1111
EDDH,EDDF,2022-03,250,2,-3.4333,all_flights,EDDH → EDDF,0.8
EDDH,EDDF,2022-06,304,7,-5.95,all_flights,EDDH → EDDF,2.3026
EDDH,EDDF,2022-09,318,9,-6.6333,all_flights,EDDH → EDDF,2.8302
EDDH,EDDF,2022-12,263,18,-3.1667,all_flights,EDDH → EDDF,6.8441
EDDH,EDDM,2022-03,313,9,-5.0167,all_flights,EDDH → EDDM,2.8754
EDDH,EDDM,2022-06,395,32,-1.1833,all_flights,EDDH → EDDM,8.1013
EDDH,EDDM,2022-09,377,23,1.5,all_flights,EDDH → EDDM,6.1008
EDDH,EDDM,2022-12,356,15,-3.175,all_flights,EDDH → EDDM,4.2135
EDDH,EGLL,2022-03,144,52,12.175,all_flights,EDDH → EGLL,36.1111
EDDH,EGLL,2022-06,153,99,19.4833,all_flights,EDDH → EGLL,64.7059
EDDH,EGLL,2022-09,135,92,20.6167,all_flights,EDDH → EGLL,68.1481
EDDH,EGLL,2022-12,182,132,19.2167,all_flights,EDDH → EGLL,72.5275
EDDH,EHAM,2022-03,129,15,6.0667,all_flights,EDDH → EHAM,11.6279
EDDH,EHAM,2022-06,157,40,7.7833,all_flights,EDDH → EHAM,25.4777
EDDH,EHAM,2022-09,169,24,5.6833,all_flights,EDDH → EHAM,14.2012
EDDH,EHAM,2022-12,117,12,6.8333,all_flights,EDDH → EHAM,10.2564
EDDH,LEPA,2022-03,126,17,5.3167,all_flights,EDDH → LEPA,13.4921
EDDH,LEPA,2022-06,277,75,7.8333,all_flights,EDDH → LEPA,27.0758
EDDH,LEPA,2022-09,286,94,8.6917,all_flights,EDDH → LEPA,32.8671
EDDH,LEPA,2022-12,64,6,2.55,all_flights,EDDH → LEPA,9.375
EDDH,LFPG,2022-03,110,11,3.9917,all_flights,EDDH → LFPG,10.0
EDDH,LFPG,2022-06,161,35,7.1,all_flights,EDDH → LFPG,21.7391
EDDH,LFPG,2022-09,175,24,5.6667,all_flights,EDDH → LFPG,13.7143
EDDH,LFPG,2022-12,142,23,6.2833,all_flights,EDDH → LFPG,16.1972
EDDH,LOWW,2022-03,112,16,5.3083,all_flights,EDDH → LOWW,14.2857
EDDH,LOWW,2022-06,158,62,11.75,all_flights,EDDH → LOWW,39.2405
EDDH,LOWW,2022-09,196,52,10.2833,all_flights,EDDH → LOWW,26.5306
EDDH,LOWW,2022-12,169,25,6.6333,all_flights,EDDH → LOWW,14.7929
EDDH,LSZH,2022-03,138,5,-3.0917,all_flights,EDDH → LSZH,3.6232
EDDH,LSZH,2022-06,161,27,1.15,all_flights,EDDH → LSZH,16.7702
EDDH,LSZH,2022-09,170,24,0.9417,all_flights,EDDH → LSZH,14.1176
EDDH,LSZH,2022-12,167,9,0.5667,all_flights,EDDH → LSZH,5.3892
EDDK,EDDB,2022-03,185,2,-8.6833,all_flights,EDDK → EDDB,1.0811
EDDK,EDDB,2022-06,143,29,5.6333,all_flights,EDDK → EDDB,20.2797
EDDK,EDDB,2022-09,145,44,3.6167,all_flights,EDDK → EDDB,30.3448
EDDK,EDDB,2022-12,111,12,0.1333,all_flights,EDDK → EDDB,10.8108
EDDK,EDDM,2022-03,183,1,-14.6833,all_flights,EDDK → EDDM,0.5464
EDDK,EDDM,2022-06,182,32,0.2833,all_flights,EDDK → EDDM,17.5824
EDDK,EDDM,2022-09,210,19,-1.6417,all_flights,EDDK → EDDM,9.0476
EDDK,EDDM,2022-12,206,12,-9.2667,all_flights,EDDK → EDDM,5.8252
EDDK,LEPA,2022-03,127,4,-7.6667,all_flights,EDDK → LEPA,3.1496
EDDK,LEPA,2022-06,328,119,9.9583,all_flights,EDDK → LEPA,36.2805
EDDK,LEPA,2022-09,332,87,6.3667,all_flights,EDDK → LEPA,26.2048
EDDK,LEPA,2022-12,83,8,-3.7167,all_flights,EDDK → LEPA,9.6386
EDDK,LOWW,2022-03,110,15,-0.75,all_flights,EDDK → LOWW,13.6364
EDDK,LOWW,2022-06,135,61,13.95,all_flights,EDDK → LOWW,45.1852
EDDK,LOWW,2022-09,156,40,6.3833,all_flights,EDDK → LOWW,25.641
EDDK,LOWW,2022-12,147,17,2.5167,all_flights,EDDK → LOWW,11.5646
EDDK,LTAI,2022-03,37,3,3.7333,all_flights,EDDK → LTAI,8.1081
EDDK,LTAI,2022-06,253,89,10.3333,all_flights,EDDK → LTAI,35.1779
EDDK,LTAI,2022-09,274,81,8.5667,all_flights,EDDK → LTAI,29.562
EDDK,LTAI,2022-12,33,2,2.8333,all_flights,EDDK → LTAI,6.0606
EDDK,LTFJ,2022-03,124,13,-5.0333,all_flights,EDDK → LTFJ,10.4839
EDDK,LTFJ,2022-06,135,43,6.1167,all_flights,EDDK → LTFJ,31.8519
EDDK,LTFJ,2022-09,136,26,3.0833,all_flights,EDDK → LTFJ,19.1176
EDDK,LTFJ,2022-12,146,10,-0.4583,all_flights,EDDK → LTFJ,6.8493
EDDK,LTFM,2022-03,95,9,-3.25,all_flights,EDDK → LTFM,9.4737
EDDK,LTFM,2022-06,147,45,6.9,all_flights,EDDK → LTFM,30.6122
EDDK,LTFM,2022-09,153,26,3.65,all_flights,EDDK → LTFM,16.9935
EDDK,LTFM,2022-12,113,5,-3.75,all_flights,EDDK → LTFM,4.4248
EDDL,EDDM,2022-03,329,1,-5.8167,all_flights,EDDL → EDDM,0.304
EDDL,EDDM,2022-06,345,51,1.0,all_flights,EDDL → EDDM,14.7826
EDDL,EDDM,2022-09,383,36,1.65,all_flights,EDDL → EDDM,9.3995
EDDL,EDDM,2022-12,300,13,-2.8667,all_flights,EDDL → EDDM,4.3333
EDDL,EGLL,2022-03,174,16,5.1583,all_flights,EDDL → EGLL,9.1954
EDDL,EGLL,2022-06,180,82,14.025,all_flights,EDDL → EGLL,45.5556
EDDL,EGLL,2022-09,170,91,16.3,all_flights,EDDL → EGLL,53.5294
EDDL,EGLL,2022-12,199,74,11.0833,all_flights,EDDL → EGLL,37.1859
EDDL,EKCH,2022-03,143,6,-0.3833,all_flights,EDDL → EKCH,4.1958
EDDL,EKCH,2022-06,125,23,6.4,all_flights,EDDL → EKCH,18.4
EDDL,EKCH,2022-09,154,27,4.9583,all_flights,EDDL → EKCH,17.5325
EDDL,EKCH,2022-12,115,5,-2.7833,all_flights,EDDL → EKCH,4.3478
EDDL,LEPA,2022-03,161,21,3.05,all_flights,EDDL → LEPA,13.0435
EDDL,LEPA,2022-06,487,168,8.5333,all_flights,EDDL → LEPA,34.4969
EDDL,LEPA,2022-09,495,154,8.65,all_flights,EDDL → LEPA,31.1111
EDDL,LEPA,2022-12,76,10,2.4167,all_flights,EDDL → LEPA,13.1579
EDDL,LFPG,2022-03,89,12,5.8333,all_flights,EDDL → LFPG,13.4831
EDDL,LFPG,2022-06,163,51,10.4833,all_flights,EDDL → LFPG,31.2883
EDDL,LFPG,2022-09,164,47,10.025,all_flights,EDDL → LFPG,28.6585
EDDL,LFPG,2022-12,137,36,8.9333,all_flights,EDDL → LFPG,26.2774
EDDL,LOWW,2022-03,124,6,4.0833,all_flights,EDDL → LOWW,4.8387
EDDL,LOWW,2022-06,159,64,10.6667,all_flights,EDDL → LOWW,40.2516
EDDL,LOWW,2022-09,191,56,8.5333,all_flights,EDDL → LOWW,29.3194
EDDL,LOWW,2022-12,166,27,4.4917,all_flights,EDDL → LOWW,16.2651
EDDL,LSZH,2022-03,129,2,-4.35,all_flights,EDDL → LSZH,1.5504
EDDL,LSZH,2022-06,138,13,0.9333,all_flights,EDDL → LSZH,9.4203
EDDL,LSZH,2022-09,162,19,0.375,all_flights,EDDL → LSZH,11.7284
EDDL,LSZH,2022-12,158,9,-1.8,all_flights,EDDL → LSZH,5.6962
EDDL,LTAI,2022-03,51,11,8.0167,all_flights,EDDL → LTAI,21.5686
EDDL,LTAI,2022-06,283,171,19.1833,all_flights,EDDL → LTAI,60.424
EDDL,LTAI,2022-09,319,122,11.1333,all_flights,EDDL → LTAI,38.2445
EDDL,LTAI,2022-12,78,16,6.9417,all_flights,EDDL → LTAI,20.5128
EDDL,LTFJ,2022-03,146,17,2.35,all_flights,EDDL → LTFJ,11.6438
EDDL,LTFJ,2022-06,149,64,10.3167,all_flights,EDDL → LTFJ,42.953
EDDL,LTFJ,2022-09,146,43,9.85,all_flights,EDDL → LTFJ,29.4521
EDDL,LTFJ,2022-12,140,35,7.9833,all_flights,EDDL → LTFJ,25.0
EDDM,EBBR,2022-03,138,8,2.625,all_flights,EDDM → EBBR,5.7971
EDDM,EBBR,2022-06,174,33,5.6167,all_flights,EDDM → EBBR,18.9655
EDDM,EBBR,2022-09,191,26,5.5167,all_flights,EDDM → EBBR,13.6126
EDDM,EBBR,2022-12,177,22,5.1,all_flights,EDDM → EBBR,12.4294
EDDM,EDDB,2022-03,225,6,0.1833,all_flights,EDDM → EDDB,2.6667
EDDM,EDDB,2022-06,267,39,5.2667,all_flights,EDDM → EDDB,14.6067
EDDM,EDDB,2022-09,255,49,5.5,all_flights,EDDM → EDDB,19.2157
EDDM,EDDB,2022-12,250,31,2.7917,all_flights,EDDM → EDDB,12.4
EDDM,EDDF,2022-03,267,0,-8.45,all_flights,EDDM → EDDF,0.0
EDDM,EDDF,2022-06,286,10,-5.5,all_flights,EDDM → EDDF,3.4965
EDDM,EDDF,2022-09,315,13,-6.1833,all_flights,EDDM → EDDF,4.127
EDDM,EDDF,2022-12,302,14,-6.1333,all_flights,EDDM → EDDF,4.6358
EDDM,EDDH,2022-03,332,4,-8.0667,all_flights,EDDM → EDDH,1.2048
EDDM,EDDH,2022-06,398,26,-4.6083,all_flights,EDDM → EDDH,6.5327
EDDM,EDDH,2022-09,380,32,-3.3167,all_flights,EDDM → EDDH,8.4211
EDDM,EDDH,2022-12,356,17,-5.4417,all_flights,EDDM → EDDH,4.7753
EDDM,EDDK,2022-03,174,12,-1.2083,all_flights,EDDM → EDDK,6.8966
EDDM,EDDK,2022-06,182,36,3.85,all_flights,EDDM → EDDK,19.7802
EDDM,EDDK,2022-09,211,38,3.8,all_flights,EDDM → EDDK,18.0095
EDDM,EDDK,2022-12,204,25,0.45,all_flights,EDDM → EDDK,12.2549
EDDM,EDDL,2022-03,341,2,-4.3,all_flights,EDDM → EDDL,0.5865
EDDM,EDDL,2022-06,341,45,2.2333,all_flights,EDDM → EDDL,13.1965
EDDM,EDDL,2022-09,387,49,2.9167,all_flights,EDDM → EDDL,12.6615
EDDM,EDDL,2022-12,302,25,0.4167,all_flights,EDDM → EDDL,8.2781
EDDM,EDDV,2022-03,149,3,-2.5167,all_flights,EDDM → EDDV,2.0134
EDDM,EDDV,2022-06,164,16,1.6667,all_flights,EDDM → EDDV,9.7561
EDDM,EDDV,2022-09,142,18,3.3917,all_flights,EDDM → EDDV,12.6761
EDDM,EDDV,2022-12,133,13,0.2833,all_flights,EDDM → EDDV,9.7744
EDDM,EDDW,2022-03,126,5,1.3833,all_flights,EDDM → EDDW,3.9683
EDDM,EDDW,2022-06,136,8,1.8417,all_flights,EDDM → EDDW,5.8824
EDDM,EDDW,2022-09,138,20,4.8417,all_flights,EDDM → EDDW,14.4928
EDDM,EDDW,2022-12,120,16,1.6667,all_flights,EDDM → EDDW,13.3333
EDDM,EFHK,2022-03,115,4,0.8333,all_flights,EDDM → EFHK,3.4783
EDDM,EFHK,2022-06,139,22,4.5,all_flights,EDDM → EFHK,15.8273
EDDM,EFHK,2022-09,141,20,6.1167,all_flights,EDDM → EFHK,14.1844
EDDM,EFHK,2022-12,123,17,4.2333,all_flights,EDDM → EFHK,13.8211
EDDM,EGLL,2022-03,229,49,8.2667,all_flights,EDDM → EGLL,21.3974
EDDM,EGLL,2022-06,332,154,14.275,all_flights,EDDM → EGLL,46.3855
EDDM,EGLL,2022-09,294,163,17.0167,all_flights,EDDM → EGLL,55.4422
EDDM,EGLL,2022-12,353,204,16.7833,all_flights,EDDM → EGLL,57.7904
EDDM,EHAM,2022-03,240,17,4.875,all_flights,EDDM → EHAM,7.0833
EDDM,EHAM,2022-06,267,76,10.6,all_flights,EDDM → EHAM,28.4644
EDDM,EHAM,2022-09,322,93,9.9917,all_flights,EDDM → EHAM,28.882
EDDM,EHAM,2022-12,284,68,9.2083,all_flights,EDDM → EHAM,23.9437
EDDM,EKCH,2022-03,124,0,0.925,all_flights,EDDM → EKCH,0.0
EDDM,EKCH,2022-06,152,14,2.7,all_flights,EDDM → EKCH,9.2105
EDDM,EKCH,2022-09,167,31,4.0167,all_flights,EDDM → EKCH,18.5629
EDDM,EKCH,2022-12,124,9,-2.8667,all_flights,EDDM → EKCH,7.2581
