ADEP,ADES,flight_count,periods_active,delayed_over_15_count,mean_arrival_delay_min,median_arrival_delay_min,p90_arrival_delay_min,total_positive_delay_min,median_scheduled_duration_min,origin_latitude,origin_longitude,destination_latitude,destination_longitude,scope_id,scope_label,route,origin_airport_name,origin_city,origin_country,destination_airport_name,destination_city,destination_country,delay_over_15_pct,executive_eligible
EGKK,EGAA,612,4,19,-5.192,-5.2333,8.15,1450.9833,84.6167,51.1481,-0.1903,54.6575,-6.2158,scheduled_duration_under_3h,Under 3 hours,EGKK → EGAA,London Gatwick Airport,London,United Kingdom,Belfast International Airport,Belfast,United Kingdom,3.1046,True
EGKK,EGAC,203,4,4,-6.8506,-8.1167,6.2867,332.05,84.3,51.1481,-0.1903,54.6181,-5.8725,scheduled_duration_under_3h,Under 3 hours,EGKK → EGAC,London Gatwick Airport,London,United Kingdom,George Best Belfast City Airport,Belfast,United Kingdom,1.9704,False
EGKK,EGCC,53,4,2,-2.3714,-1.9167,9.59,169.2833,62.95,51.1481,-0.1903,53.3539,-2.275,scheduled_duration_under_3h,Under 3 hours,EGKK → EGCC,London Gatwick Airport,London,United Kingdom,Manchester Airport,"Manchester, Greater Manchester",United Kingdom,3.7736,False
EGKK,EGHQ,225,4,11,-4.4473,-5.0667,8.1967,562.5,76.1167,51.1481,-0.1903,50.441,-4.995,scheduled_duration_under_3h,Under 3 hours,EGKK → EGHQ,London Gatwick Airport,London,United Kingdom,Cornwall Airport Newquay,Newquay,United Kingdom,4.8889,False
EGKK,EGJB,606,4,19,-7.0821,-7.05,8.05,1320.05,55.4917,51.1481,-0.1903,49.435,-2.6028,scheduled_duration_under_3h,Under 3 hours,EGKK → EGJB,London Gatwick Airport,London,United Kingdom,Guernsey Airport,Saint Peter Port,Guernsey,3.1353,True
EGKK,EGJJ,403,4,16,-3.5864,-4.2667,9.7467,1250.1,58.7667,51.1481,-0.1903,49.2081,-2.1956,scheduled_duration_under_3h,Under 3 hours,EGKK → EGJJ,London Gatwick Airport,London,United Kingdom,Jersey Airport,St. Peter,Jersey,3.9702,False
EGKK,EGNS,189,4,2,-6.7054,-7.75,7.0567,335.3333,79.8167,51.1481,-0.1903,54.0833,-4.6233,scheduled_duration_under_3h,Under 3 hours,EGKK → EGNS,London Gatwick Airport,London,United Kingdom,Isle of Man Airport,Castletown,Isle of Man,1.0582,False
EGKK,EGPD,215,4,12,-4.8769,-5.7667,7.77,543.1667,92.6,51.1481,-0.1903,57.2025,-2.1981,scheduled_duration_under_3h,Under 3 hours,EGKK → EGPD,London Gatwick Airport,London,United Kingdom,Aberdeen International Airport,Aberdeen,United Kingdom,5.5814,False
EGKK,EGPE,292,4,9,-3.8303,-4.1917,10.3583,888.95,96.3333,51.1481,-0.1903,57.5425,-4.0475,scheduled_duration_under_3h,Under 3 hours,EGKK → EGPE,London Gatwick Airport,London,United Kingdom,Inverness Airport,Inverness,United Kingdom,3.0822,False
EGKK,EGPF,561,4,32,-3.9168,-5.0,10.85,1789.3333,85.1833,51.1481,-0.1903,55.8719,-4.4331,scheduled_duration_under_3h,Under 3 hours,EGKK → EGPF,London Gatwick Airport,London,United Kingdom,Glasgow Airport,Glasgow,United Kingdom,5.7041,True
EGKK,EGPH,520,4,27,-5.251,-5.3917,9.645,1505.7667,84.0917,51.1481,-0.1903,55.95,-3.3725,scheduled_duration_under_3h,Under 3 hours,EGKK → EGPH,London Gatwick Airport,London,United Kingdom,Edinburgh Airport,Edinburgh,United Kingdom,5.1923,True
EGKK,EHAM,869,4,87,-0.9836,-2.1833,15.01,4337.1167,67.2667,51.1481,-0.1903,52.3081,4.7642,scheduled_duration_under_3h,Under 3 hours,EGKK → EHAM,London Gatwick Airport,London,United Kingdom,Amsterdam Airport Schiphol,Amsterdam,Netherlands,10.0115,True
EGKK,EICK,121,4,8,0.22,0.4833,13.8167,497.8167,80.1,51.1481,-0.1903,51.8414,-8.4911,scheduled_duration_under_3h,Under 3 hours,EGKK → EICK,London Gatwick Airport,London,United Kingdom,Cork Airport,Cork,Ireland,6.6116,False
EGKK,EIDW,1451,4,53,-7.1202,-7.4667,8.25,3300.5,79.3,51.1481,-0.1903,53.4214,-6.27,scheduled_duration_under_3h,Under 3 hours,EGKK → EIDW,London Gatwick Airport,London,United Kingdom,Dublin Airport,Dublin,Ireland,3.6527,True
EGKK,EIKN,94,4,4,-2.1291,-2.6833,10.0533,306.3333,86.175,51.1481,-0.1903,53.9103,-8.8186,scheduled_duration_under_3h,Under 3 hours,EGKK → EIKN,London Gatwick Airport,London,United Kingdom,Ireland West Knock Airport,Charlestown,Ireland,4.2553,False
EGKK,EINN,119,4,2,-5.3735,-5.7333,6.8767,186.9167,83.5167,51.1481,-0.1903,52.7019,-8.9247,scheduled_duration_under_3h,Under 3 hours,EGKK → EINN,London Gatwick Airport,London,United Kingdom,Shannon Airport,Shannon,Ireland,1.6807,False
EGKK,EKCH,605,4,15,-8.3271,-8.9333,4.5767,894.9,109.9,51.1481,-0.1903,55.6181,12.6561,scheduled_duration_under_3h,Under 3 hours,EGKK → EKCH,London Gatwick Airport,London,United Kingdom,Copenhagen Kastrup Airport,Copenhagen,Denmark,2.4793,True
EGKK,ENBR,189,4,3,-11.581,-11.5,1.3467,159.7667,118.5333,51.1481,-0.1903,60.2936,5.2181,scheduled_duration_under_3h,Under 3 hours,EGKK → ENBR,London Gatwick Airport,London,United Kingdom,"Bergen Airport, Flesland",Bergen,Norway,1.5873,False
EGKK,ENGM,423,4,14,-6.893,-7.05,6.8733,847.1167,124.8667,51.1481,-0.1903,60.2028,11.0839,scheduled_duration_under_3h,Under 3 hours,EGKK → ENGM,London Gatwick Airport,London,United Kingdom,"Oslo Airport, Gardermoen",Oslo (Gardermoen),Norway,3.3097,False
EGKK,ENVA,56,4,2,-6.728,-9.1833,5.1917,97.0167,145.2083,51.1481,-0.1903,63.4575,10.9242,scheduled_duration_under_3h,Under 3 hours,EGKK → ENVA,London Gatwick Airport,London,United Kingdom,"Trondheim Airport, Værnes",Trondheim,Norway,3.5714,False
EGKK,ENZV,129,4,1,-14.4208,-14.0,-1.5367,82.8833,107.4167,51.1481,-0.1903,58.8767,5.6378,scheduled_duration_under_3h,Under 3 hours,EGKK → ENZV,London Gatwick Airport,London,United Kingdom,"Stavanger Airport, Sola",Stavanger,Norway,0.7752,False
EGKK,EPKK,155,4,25,3.1022,1.9333,19.6967,1131.7,136.7667,51.1481,-0.1903,50.0778,19.7847,scheduled_duration_under_3h,Under 3 hours,EGKK → EPKK,London Gatwick Airport,London,United Kingdom,Kraków John Paul II International Airport,Balice,Poland,16.129,False
EGKK,ESSA,369,4,6,-9.0573,-10.4667,4.47,439.4,144.1667,51.1481,-0.1903,59.6519,17.9186,scheduled_duration_under_3h,Under 3 hours,EGKK → ESSA,London Gatwick Airport,London,United Kingdom,Stockholm-Arlanda Airport,Stockholm,Sweden,1.626,False
EGKK,EVRA,182,4,11,-1.3482,-2.0667,10.2783,600.4333,155.5167,51.1481,-0.1903,56.9236,23.9711,scheduled_duration_under_3h,Under 3 hours,EGKK → EVRA,London Gatwick Airport,London,United Kingdom,Riga International Airport,Riga,Latvia,6.044,False
EGKK,GMTT,36,4,3,-0.294,0.5667,12.175,153.3833,169.6417,51.1481,-0.1903,35.7317,-5.9211,scheduled_duration_under_3h,Under 3 hours,EGKK → GMTT,London Gatwick Airport,London,United Kingdom,Tangier Ibn Battuta Airport,Tangier,Morocco,8.3333,False
EGKK,LATI,47,4,11,11.8709,8.2,36.3,648.2667,168.1833,51.1481,-0.1903,41.4147,19.7206,scheduled_duration_under_3h,Under 3 hours,EGKK → LATI,London Gatwick Airport,London,United Kingdom,Tirana International Airport Mother Teresa,Rinas,Albania,23.4043,False
EGKK,LBSF,114,4,33,9.32,5.7417,31.92,1295.15,170.675,51.1481,-0.1903,42.695,23.4083,scheduled_duration_under_3h,Under 3 hours,EGKK → LBSF,London Gatwick Airport,London,United Kingdom,Sofia Airport,Sofia,Bulgaria,28.9474,False
EGKK,LDDU,197,4,73,12.7398,10.4833,32.0,2812.6333,151.1333,51.1481,-0.1903,42.5614,18.2683,scheduled_duration_under_3h,Under 3 hours,EGKK → LDDU,London Gatwick Airport,London,United Kingdom,Dubrovnik Ruđer Bošković Airport,Čilipi,Croatia,37.0558,False
EGKK,LDPL,31,3,9,10.3446,11.2,25.5667,370.7333,125.1167,51.1481,-0.1903,44.8936,13.9222,scheduled_duration_under_3h,Under 3 hours,EGKK → LDPL,London Gatwick Airport,London,United Kingdom,Pula Airport,Pula,Croatia,29.0323,False
EGKK,LDSP,163,4,57,13.0897,9.3667,33.9667,2338.9333,140.35,51.1481,-0.1903,43.5389,16.2981,scheduled_duration_under_3h,Under 3 hours,EGKK → LDSP,London Gatwick Airport,London,United Kingdom,Split Airport,Kaštel Štafilić,Croatia,34.9693,False
EGKK,LEAL,596,4,54,2.2685,1.4917,14.6083,3306.55,144.65,51.1481,-0.1903,38.2822,-0.5581,scheduled_duration_under_3h,Under 3 hours,EGKK → LEAL,London Gatwick Airport,London,United Kingdom,Alicante-Elche Miguel Hernández Airport,Alicante,Spain,9.0604,True
EGKK,LEAM,95,4,1,-4.6605,-5.05,8.03,199.35,166.6167,51.1481,-0.1903,36.8439,-2.37,scheduled_duration_under_3h,Under 3 hours,EGKK → LEAM,London Gatwick Airport,London,United Kingdom,Almería Airport,Almería,Spain,1.0526,False
EGKK,LEAS,54,3,3,-1.8281,-0.6667,10.4467,166.3,110.2917,51.1481,-0.1903,43.5636,-6.0347,scheduled_duration_under_3h,Under 3 hours,EGKK → LEAS,London Gatwick Airport,London,United Kingdom,Asturias Airport,Ranón,Spain,5.5556,False
EGKK,LEBB,296,4,12,-4.623,-5.2583,7.0417,770.95,110.0083,51.1481,-0.1903,43.3011,-2.9106,scheduled_duration_under_3h,Under 3 hours,EGKK → LEBB,London Gatwick Airport,London,United Kingdom,Bilbao Airport,Bilbao,Spain,4.0541,False
EGKK,LEBL,1102,4,146,2.8859,1.925,17.1967,7171.6833,116.3333,51.1481,-0.1903,41.2969,2.0783,scheduled_duration_under_3h,Under 3 hours,EGKK → LEBL,London Gatwick Airport,London,United Kingdom,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,Spain,13.2486,True
EGKK,LECO,45,3,4,3.4744,3.3167,14.13,272.5667,113.85,51.1481,-0.1903,43.3019,-8.3772,scheduled_duration_under_3h,Under 3 hours,EGKK → LECO,London Gatwick Airport,London,United Kingdom,A Coruña Airport,Culleredo,Spain,8.8889,False
EGKK,LEGR,32,3,11,9.7396,9.4417,23.1167,342.6,155.2083,51.1481,-0.1903,37.1886,-3.7772,scheduled_duration_under_3h,Under 3 hours,EGKK → LEGR,London Gatwick Airport,London,United Kingdom,F.G.L. Airport Granada-Jaén Airport,Granada,Spain,34.375,False
EGKK,LEIB,219,3,13,-5.4286,-5.3833,10.0,625.3667,146.7667,51.1481,-0.1903,38.8728,1.3731,scheduled_duration_under_3h,Under 3 hours,EGKK → LEIB,London Gatwick Airport,London,United Kingdom,Ibiza Airport,Ibiza (Eivissa),Spain,5.9361,False
EGKK,LEMD,764,4,64,-1.2905,-1.6833,12.5817,3123.3,136.325,51.1481,-0.1903,40.4722,-3.5608,scheduled_duration_under_3h,Under 3 hours,EGKK → LEMD,London Gatwick Airport,London,United Kingdom,Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,8.377,True
EGKK,LEMG,914,4,133,3.7918,3.125,17.6667,6210.35,162.3333,51.1481,-0.1903,36.675,-4.4992,scheduled_duration_under_3h,Under 3 hours,EGKK → LEMG,London Gatwick Airport,London,United Kingdom,Málaga-Costa del Sol Airport,Málaga,Spain,14.5514,True
EGKK,LEMH,245,4,20,0.2724,-0.65,12.41,1263.8167,135.5667,51.1481,-0.1903,39.8625,4.2186,scheduled_duration_under_3h,Under 3 hours,EGKK → LEMH,London Gatwick Airport,London,United Kingdom,Menorca Airport,Mahón (Maó),Spain,8.1633,False
EGKK,LEMI,170,4,5,-6.5116,-6.9917,5.335,303.7333,156.9,51.1481,-0.1903,37.8031,-1.1247,scheduled_duration_under_3h,Under 3 hours,EGKK → LEMI,London Gatwick Airport,London,United Kingdom,Región de Murcia International Airport,Corvera,Spain,2.9412,False
EGKK,LEPA,638,4,74,1.9477,1.275,15.91,4019.4833,133.3167,51.1481,-0.1903,39.5517,2.7389,scheduled_duration_under_3h,Under 3 hours,EGKK → LEPA,London Gatwick Airport,London,United Kingdom,Palma de Mallorca Airport,Palma de Mallorca,Spain,11.5987,True
EGKK,LERS,24,2,2,-1.0403,-2.625,7.3867,79.3833,124.9333,51.1481,-0.1903,41.1475,1.1672,scheduled_duration_under_3h,Under 3 hours,EGKK → LERS,London Gatwick Airport,London,United Kingdom,Reus Airport,Reus,Spain,8.3333,False
EGKK,LEST,88,4,8,-4.4098,-6.8417,12.1,295.5167,118.8,51.1481,-0.1903,42.8964,-8.4153,scheduled_duration_under_3h,Under 3 hours,EGKK → LEST,London Gatwick Airport,London,United Kingdom,Santiago-Rosalía de Castro Airport,Santiago de Compostela,Spain,9.0909,False
EGKK,LEVC,322,4,14,-1.5154,-2.1917,10.365,1113.95,135.8417,51.1481,-0.1903,39.4894,-0.4817,scheduled_duration_under_3h,Under 3 hours,EGKK → LEVC,London Gatwick Airport,London,United Kingdom,Valencia Airport,Valencia,Spain,4.3478,False
EGKK,LEZL,283,4,18,1.0522,-0.4833,13.28,1378.65,157.95,51.1481,-0.1903,37.4181,-5.8989,scheduled_duration_under_3h,Under 3 hours,EGKK → LEZL,London Gatwick Airport,London,United Kingdom,Sevilla Airport,Sevilla,Spain,6.3604,False
EGKK,LFBD,334,4,21,-0.9583,-1.15,12.95,1476.85,92.0833,51.1481,-0.1903,44.8286,-0.7153,scheduled_duration_under_3h,Under 3 hours,EGKK → LFBD,London Gatwick Airport,London,United Kingdom,Bordeaux–Mérignac Airport,Bordeaux,France,6.2874,False
EGKK,LFBL,21,2,2,0.0167,2.8667,14.9333,104.8667,89.35,51.1481,-0.1903,45.8608,1.1803,scheduled_duration_under_3h,Under 3 hours,EGKK → LFBL,London Gatwick Airport,London,United Kingdom,Limoges Airport,Limoges/Bellegarde,France,9.5238,False
EGKK,LFBO,141,4,8,-3.0342,-5.0167,10.9667,487.3167,101.9333,51.1481,-0.1903,43.635,1.3678,scheduled_duration_under_3h,Under 3 hours,EGKK → LFBO,London Gatwick Airport,London,United Kingdom,Toulouse-Blagnac Airport,Toulouse/Blagnac,France,5.6738,False
EGKK,LFBZ,28,3,0,-4.1232,-3.3917,6.3567,53.65,107.375,51.1481,-0.1903,43.4683,-1.5311,scheduled_duration_under_3h,Under 3 hours,EGKK → LFBZ,London Gatwick Airport,London,United Kingdom,Biarritz Pays Basque airport,Biarritz,France,0.0,False
EGKK,LFLB,35,2,12,10.4414,4.4167,34.75,451.1667,101.1833,51.1481,-0.1903,45.6392,5.88,scheduled_duration_under_3h,Under 3 hours,EGKK → LFLB,London Gatwick Airport,London,United Kingdom,Chambéry Aix les Bains airport,Chambéry,France,34.2857,False
EGKK,LFLL,258,4,14,-7.7367,-8.9167,6.7233,687.6833,98.4667,51.1481,-0.1903,45.7258,5.0811,scheduled_duration_under_3h,Under 3 hours,EGKK → LFLL,London Gatwick Airport,London,United Kingdom,Lyon Saint-Exupéry Airport,"Colombier-Saugnieu, Rhône",France,5.4264,False
EGKK,LFLS,52,2,2,-9.8715,-9.0,1.645,61.2167,100.025,51.1481,-0.1903,45.3631,5.3328,scheduled_duration_under_3h,Under 3 hours,EGKK → LFLS,London Gatwick Airport,London,United Kingdom,Grenoble Alpes Isère Airport,Grenoble,France,3.8462,False
EGKK,LFML,138,4,16,3.9031,1.7417,17.3667,1044.35,108.05,51.1481,-0.1903,43.4367,5.215,scheduled_duration_under_3h,Under 3 hours,EGKK → LFML,London Gatwick Airport,London,United Kingdom,Marseille Provence Airport,"Marignane, Bouches-du-Rhône",France,11.5942,False
EGKK,LFMN,520,4,90,4.6837,2.9,21.7433,4450.3667,113.4333,51.1481,-0.1903,43.6653,7.215,scheduled_duration_under_3h,Under 3 hours,EGKK → LFMN,London Gatwick Airport,London,United Kingdom,Nice-Côte d'Azur Airport,"Nice, Alpes-Maritimes",France,17.3077,True
EGKK,LFMT,141,4,10,-1.6726,-2.6167,11.4,604.7333,111.1333,51.1481,-0.1903,43.5833,3.9614,scheduled_duration_under_3h,Under 3 hours,EGKK → LFMT,London Gatwick Airport,London,United Kingdom,Montpellier-Méditerranée Airport,Montpellier/Méditerranée,France,7.0922,False
EGKK,LFPG,385,4,13,-4.2524,-4.2833,8.0133,865.05,67.6333,51.1481,-0.1903,49.0097,2.5478,scheduled_duration_under_3h,Under 3 hours,EGKK → LFPG,London Gatwick Airport,London,United Kingdom,Charles de Gaulle International Airport,"Paris (Roissy-en-France, Val-d'Oise)",France,3.3766,False
EGKK,LFPO,207,4,23,-0.8052,-2.3333,16.3633,1058.15,74.9667,51.1481,-0.1903,48.7233,2.3794,scheduled_duration_under_3h,Under 3 hours,EGKK → LFPO,London Gatwick Airport,London,United Kingdom,Paris-Orly Airport,"Paris (Orly, Val-de-Marne)",France,11.1111,False
EGKK,LFRN,27,3,1,-4.6123,-4.85,10.99,77.2667,68.55,51.1481,-0.1903,48.0719,-1.7322,scheduled_duration_under_3h,Under 3 hours,EGKK → LFRN,London Gatwick Airport,London,United Kingdom,Rennes-Saint-Jacques Airport,"Saint-Jacques-de-la-Lande, Ille-et-Vilaine",France,3.7037,False
EGKK,LFRS,152,4,11,0.5152,-0.4083,12.855,705.8,78.6083,51.1481,-0.1903,47.1569,-1.6078,scheduled_duration_under_3h,Under 3 hours,EGKK → LFRS,London Gatwick Airport,London,United Kingdom,Nantes Atlantique Airport,Nantes,France,7.2368,False
EGKK,LFSB,277,4,28,-0.2329,-0.35,14.98,1475.0833,96.0333,51.1481,-0.1903,47.59,7.5292,scheduled_duration_under_3h,Under 3 hours,EGKK → LFSB,London Gatwick Airport,London,United Kingdom,EuroAirport Basel–Mulhouse–Freiburg,Bâle / Mulhouse,France,10.1083,False
EGKK,LGKF,29,2,13,14.9621,14.3667,30.5767,433.9,170.0667,51.1481,-0.1903,38.12,20.5006,scheduled_duration_under_3h,Under 3 hours,EGKK → LGKF,London Gatwick Airport,London,United Kingdom,Kefallinia Airport,Kefallinia Island,Greece,44.8276,False
EGKK,LGKR,85,2,35,16.0747,12.3167,32.4567,1380.35,173.1167,51.1481,-0.1903,39.6019,19.9122,scheduled_duration_under_3h,Under 3 hours,EGKK → LGKR,London Gatwick Airport,London,United Kingdom,Corfu Ioannis Kapodistrias International Airport,Kerkyra (Corfu),Greece,41.1765,False
EGKK,LGPZ,30,2,16,17.0589,15.125,27.7567,524.8333,173.4583,51.1481,-0.1903,38.9256,20.765,scheduled_duration_under_3h,Under 3 hours,EGKK → LGPZ,London Gatwick Airport,London,United Kingdom,Aktion National Airport,Preveza,Greece,53.3333,False
EGKK,LGTS,57,4,27,17.6906,13.3167,39.5567,1029.2833,174.8667,51.1481,-0.1903,40.5197,22.9708,scheduled_duration_under_3h,Under 3 hours,EGKK → LGTS,London Gatwick Airport,London,United Kingdom,Thessaloniki Macedonia International Airport,Thessaloniki,Greece,47.3684,False
EGKK,LHBP,183,4,43,6.9456,2.2667,34.36,2002.1667,137.6333,51.1481,-0.1903,47.4394,19.2619,scheduled_duration_under_3h,Under 3 hours,EGKK → LHBP,London Gatwick Airport,London,United Kingdom,Budapest Liszt Ferenc International Airport,Budapest,Hungary,23.4973,False
EGKK,LIBD,130,4,36,8.5417,5.8083,25.5633,1418.6833,158.825,51.1481,-0.1903,41.138,16.765,scheduled_duration_under_3h,Under 3 hours,EGKK → LIBD,London Gatwick Airport,London,United Kingdom,Bari Karol Wojtyła International Airport,Bari,Italy,27.6923,False
EGKK,LIBR,24,3,6,9.6729,6.6083,26.45,268.6,166.2083,51.1481,-0.1903,40.6606,17.9481,scheduled_duration_under_3h,Under 3 hours,EGKK → LIBR,London Gatwick Airport,London,United Kingdom,Brindisi Airport,Brindisi,Italy,25.0,False
EGKK,LICC,81,4,11,2.5307,-0.2333,15.5,529.1667,175.6333,51.1481,-0.1903,37.4667,15.0639,scheduled_duration_under_3h,Under 3 hours,EGKK → LICC,London Gatwick Airport,London,United Kingdom,Catania-Fontanarossa Airport,Catania,Italy,13.5802,False
EGKK,LICJ,60,3,7,0.4225,-0.6583,15.3217,304.6333,168.975,51.1481,-0.1903,38.1819,13.0994,scheduled_duration_under_3h,Under 3 hours,EGKK → LICJ,London Gatwick Airport,London,United Kingdom,Falcone–Borsellino Airport,Palermo,Italy,11.6667,False
EGKK,LIEE,70,3,9,2.2717,-0.2417,16.5083,434.95,150.7167,51.1481,-0.1903,39.2472,9.0561,scheduled_duration_under_3h,Under 3 hours,EGKK → LIEE,London Gatwick Airport,London,United Kingdom,Cagliari Elmas Airport,Cagliari,Italy,12.8571,False
EGKK,LIEO,85,3,4,-8.8594,-8.8667,4.2067,162.7167,154.35,51.1481,-0.1903,40.8986,9.5178,scheduled_duration_under_3h,Under 3 hours,EGKK → LIEO,London Gatwick Airport,London,United Kingdom,Olbia Costa Smeralda Airport,Olbia (SS),Italy,4.7059,False
EGKK,LIMC,695,4,28,-14.9571,-16.65,3.03,1446.6333,124.8167,51.1481,-0.1903,45.63,8.7231,scheduled_duration_under_3h,Under 3 hours,EGKK → LIMC,London Gatwick Airport,London,United Kingdom,Milan Malpensa International Airport,Ferno (VA),Italy,4.0288,True
EGKK,LIME,72,4,4,-6.6338,-8.475,8.35,176.8,124.0333,51.1481,-0.1903,45.6689,9.7003,scheduled_duration_under_3h,Under 3 hours,EGKK → LIME,London Gatwick Airport,London,United Kingdom,Milan Bergamo Airport / Antonio Locatelli Air Base,Orio al Serio (BG),Italy,5.5556,False
EGKK,LIMF,186,4,15,0.5936,-0.2333,14.325,882.95,101.8667,51.1481,-0.1903,45.2025,7.6494,scheduled_duration_under_3h,Under 3 hours,EGKK → LIMF,London Gatwick Airport,London,United Kingdom,Turin Airport,Caselle Torinese (TO),Italy,8.0645,False
EGKK,LIML,140,4,7,-4.4739,-6.7083,10.13,464.8167,112.3333,51.1481,-0.1903,45.4494,9.2783,scheduled_duration_under_3h,Under 3 hours,EGKK → LIML,London Gatwick Airport,London,United Kingdom,Milano Linate Airport,Segrate (MI),Italy,5.0,False
EGKK,LIPE,39,3,14,10.4197,10.7333,40.5267,534.2167,123.6833,51.1481,-0.1903,44.5308,11.2969,scheduled_duration_under_3h,Under 3 hours,EGKK → LIPE,London Gatwick Airport,London,United Kingdom,Bologna Guglielmo Marconi Airport,Bologna,Italy,35.8974,False
EGKK,LIPX,226,4,30,0.4201,-1.9667,18.825,1175.7,117.1667,51.1481,-0.1903,45.3964,10.8878,scheduled_duration_under_3h,Under 3 hours,EGKK → LIPX,London Gatwick Airport,London,United Kingdom,Verona Villafranca Valerio Catullo Airport,Caselle (VR),Italy,13.2743,False
EGKK,LIPZ,370,4,37,-5.5285,-6.7417,14.7333,1617.1,130.7583,51.1481,-0.1903,45.5053,12.3519,scheduled_duration_under_3h,Under 3 hours,EGKK → LIPZ,London Gatwick Airport,London,United Kingdom,Venice Marco Polo Airport,Venezia (VE),Italy,10.0,False
EGKK,LIRF,623,4,37,-5.4932,-6.1833,9.5867,1941.8167,144.3667,51.1481,-0.1903,41.8003,12.2389,scheduled_duration_under_3h,Under 3 hours,EGKK → LIRF,London Gatwick Airport,London,United Kingdom,Rome–Fiumicino Leonardo da Vinci International Airport,Rome,Italy,5.939,True
EGKK,LIRN,287,4,43,0.0941,-1.65,18.2833,1800.3333,157.2167,51.1481,-0.1903,40.8844,14.2908,scheduled_duration_under_3h,Under 3 hours,EGKK → LIRN,London Gatwick Airport,London,United Kingdom,Naples International Airport,Napoli,Italy,14.9826,False
EGKK,LIRP,188,4,36,3.3777,-0.45,25.8683,1530.0833,126.0333,51.1481,-0.1903,43.6828,10.3956,scheduled_duration_under_3h,Under 3 hours,EGKK → LIRP,London Gatwick Airport,London,United Kingdom,Pisa International Airport,Pisa (PI),Italy,19.1489,False
EGKK,LIRQ,180,4,28,-0.9302,-2.975,21.4083,1067.7333,124.9667,51.1481,-0.1903,43.8086,11.2028,scheduled_duration_under_3h,Under 3 hours,EGKK → LIRQ,London Gatwick Airport,London,United Kingdom,"Florence Airport, Peretola",Firenze (FI),Italy,15.5556,False
EGKK,LJLJ,75,4,22,10.1991,6.6333,37.92,979.5,123.4167,51.1481,-0.1903,46.2244,14.4561,scheduled_duration_under_3h,Under 3 hours,EGKK → LJLJ,London Gatwick Airport,London,United Kingdom,Ljubljana Jože Pučnik Airport,Zgornji Brnik,Slovenia,29.3333,False
EGKK,LKPR,132,4,27,6.4527,3.925,23.8,1257.0,108.25,51.1481,-0.1903,50.1008,14.26,scheduled_duration_under_3h,Under 3 hours,EGKK → LKPR,London Gatwick Airport,London,United Kingdom,Václav Havel Airport Prague,Prague,Czechia,20.4545,False
EGKK,LMML,78,4,14,6.684,5.075,20.9533,649.1,174.9667,51.1481,-0.1903,35.8575,14.4775,scheduled_duration_under_3h,Under 3 hours,EGKK → LMML,London Gatwick Airport,London,United Kingdom,Malta International Airport,Valletta,Malta,17.9487,False
EGKK,LOWI,179,4,33,4.2915,2.2667,19.16,1346.25,109.9167,51.1481,-0.1903,47.2603,11.3439,scheduled_duration_under_3h,Under 3 hours,EGKK → LOWI,London Gatwick Airport,London,United Kingdom,Innsbruck Airport,Innsbruck,Austria,18.4358,False
EGKK,LOWS,115,4,12,0.2607,-1.0167,16.5133,593.2333,108.5,51.1481,-0.1903,47.7944,13.0033,scheduled_duration_under_3h,Under 3 hours,EGKK → LOWS,London Gatwick Airport,London,United Kingdom,Salzburg Airport,Salzburg,Austria,10.4348,False
EGKK,LOWW,171,4,51,11.4052,8.7167,31.4333,2194.3,117.0167,51.1481,-0.1903,48.1103,16.5697,scheduled_duration_under_3h,Under 3 hours,EGKK → LOWW,London Gatwick Airport,London,United Kingdom,Vienna International Airport,Vienna,Austria,29.8246,False
EGKK,LPFR,615,4,44,1.5126,1.7167,13.8867,3187.4333,166.2,51.1481,-0.1903,37.0144,-7.9658,scheduled_duration_under_3h,Under 3 hours,EGKK → LPFR,London Gatwick Airport,London,United Kingdom,Faro Airport,Faro,Portugal,7.1545,True
EGKK,LPPR,381,4,43,0.3686,-0.8,16.15,2016.5,137.0833,51.1481,-0.1903,41.2356,-8.6781,scheduled_duration_under_3h,Under 3 hours,EGKK → LPPR,London Gatwick Airport,London,United Kingdom,Francisco de Sá Carneiro Airport,Porto,Portugal,11.2861,False
EGKK,LPPT,497,4,95,5.9023,5.0833,19.6433,4154.8167,153.0,51.1481,-0.1903,38.7742,-9.1342,scheduled_duration_under_3h,Under 3 hours,EGKK → LPPT,London Gatwick Airport,London,United Kingdom,Lisbon Humberto Delgado Airport,Lisbon,Portugal,19.1147,False
EGKK,LROP,43,4,6,2.8407,2.7,18.2567,305.4333,174.5,51.1481,-0.1903,44.5711,26.085,scheduled_duration_under_3h,Under 3 hours,EGKK → LROP,London Gatwick Airport,London,United Kingdom,Bucharest Henri Coandă International Airport,Otopeni,Romania,13.9535,False
EGKK,LSGG,845,4,53,-3.9318,-4.5167,11.21,2719.2667,95.3333,51.1481,-0.1903,46.2383,6.1094,scheduled_duration_under_3h,Under 3 hours,EGKK → LSGG,London Gatwick Airport,London,United Kingdom,Geneva Cointrin International Airport,Geneva,Switzerland,6.2722,True
EGKK,LSZH,183,4,19,0.5402,-0.8,16.43,979.4,97.0333,51.1481,-0.1903,47.4581,8.5481,scheduled_duration_under_3h,Under 3 hours,EGKK → LSZH,London Gatwick Airport,London,United Kingdom,Zürich Airport,Zurich,Switzerland,10.3825,False
